id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00062.jsonl.gz-1416967,Buy Used Toyota Voxy Other Car in Haveloloto in Tongatapu,https://tongacars.s3.amazonaws.com/uploads/picture/url/313/medium_with_watermark_post_id_8624_vnNBF.jpg,Haveloloto,sm,{},,no,False,no,1,1,tonga,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00062.jsonl.gz-1416967.jpg
00033.jsonl.gz-1052785,Trinidad: Over 500 Police Vehicles Wrecked In 3 Years – Stabroek News 1986 Chevrolet K30 Brush Truck For Sale Sconfirecom Pressroom United States Tahoe Ppv Used Police Trucks New Car Models 2019 20 Fred Frederick Chryslerdodgejeepram Chrysler Dodge Jeep How The Dallas Police Attack Suspect Got An Armored Van Home East Coast Emergency Vehicles 118 Scale Cars My Collection 1080p Full Hd Pin By Aaron Chennault On Pinterest Ram 1500 Ssv Pickup Test Review And Driver Holdens Commodore Recruited By Sa Bay County Sheriff Hopes To Never Use New 39000pound Military Gm Recalls 41000 Chevy Gmc Pickup Trucks Suvs Over Loose,https://t0.gstatic.com/images?q=tbn:ANd9GcTprRpihK1W-CA_gHL8O9ivee8Lo938Op_UoJ9LBV5OH28CPvjnpA,Trinidad_United States_Dallas_Sa Bay County,trf,"{'country': 'uruguay', 'location': 'trinidad'}",uruguay,"cuba_trinidad and tobago_canada_bolivia, plurinational state of_panama_colombia_guatemala_costa rica_venezuela, bolivarian republic of_belize_argentina_uruguay_peru_australia_united states_türkiye_dominican republic_south africa_jamaica_indonesia_chile_philippines_sudan_mexico_paraguay_united kingdom_honduras_ecuador",True,trinidad and tobago,1,1,trinidad and tobago,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00033.jsonl.gz-1052785.jpg
00008.jsonl.gz-17716280,Timm's Media Production   Car Rally and Drift Show  Trinidad and Tobago,https://i.ytimg.com/vi/nPJdeWIEZ2Y/0.jpg,Tobago,sm,{},,spain_trinidad and tobago,True,trinidad and tobago,1,1,trinidad and tobago,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00008.jsonl.gz-17716280.jpg
00114.jsonl.gz-594075,downtown trinidad - crazy car parade,https://media-cdn.tripadvisor.com/media/photo-l/0d/3f/6d/34/downtown-trinidad-crazy.jpg,trinidad,trf,"{'country': 'uruguay', 'location': 'trinidad'}",uruguay,"cuba_trinidad and tobago_bolivia, plurinational state of_panama_colombia_guatemala_costa rica_venezuela, bolivarian republic of_belize_argentina_uruguay_peru_australia_united states_dominican republic_indonesia_chile_philippines_mexico_paraguay_honduras_ecuador",True,trinidad and tobago,1,1,trinidad and tobago,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00114.jsonl.gz-594075.jpg
00098.jsonl.gz-3185956,"""""""#TT #ThrowbackThursday - 2007 - LOVE MACHINE [ENG]~ This is the first one of my videos I directed, shot in the desert of Tozeur where """"""""Star Wars"""""""" and my previous video """"""""And I Hate You"""""""" were filmed as well. I had this """"""""Mad-Max"""""""" style Machine-car completely customized to help me in my quest for love... A quest that looks like following a mysterious map and finding some objects related to that love… The first single of my third album, that video was released in 2007...You can choose the…""""""",https://i.pinimg.com/236x/da/14/70/da14705eefd5bb98ad6d071157745bd2.jpg,Tozeur,trf,"{'country': 'tunisia', 'location': 'tozeur'}",tunisia,tunisia_chad,True,tunisia,1,1,tunisia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00098.jsonl.gz-3185956.jpg
00066.jsonl.gz-6463138,Ford Mustang s197 Red Bull Car Park Drift Carthage 2014 01 border,http://mes-voyages.ameriquedusud.org/wp-content/uploads/2015/01/Red-Bull-Car-Park-Drift-Carthage-2014-01-border-300x199.jpg,Carthage,trf,"{'country': 'united states', 'location': 'carthage'}",united states,south africa_united states_tunisia_canada,True,tunisia,1,1,tunisia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00066.jsonl.gz-6463138.jpg
00004.jsonl.gz-697534,Tunisia 2015: The sea of dunes (mr-mojo-risin) Tags: africa sea sahara car landscape sand desert offroad tunisia outdoor dune tunesia landrover defender westsahara,https://farm8.static.flickr.com/7614/16232977524_804a746b5e_m.jpg,tunesia,sm,{},,no,False,no,0,1,tunisia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00004.jsonl.gz-697534.jpg
00119.jsonl.gz-14168522,"ISTANBUL - MAY 12: Levent Kocabiyik drives a Maxi class BMW M3 GT4 car during 2012 Turkish Touring Car Championship, Istanbul Park on May 12, 2012 in Istanbul, Turkey. - stock photo",https://thumb1.shutterstock.com/image-photo/stock-photo-istanbul-may-levent-kocabiyik-drives-a-maxi-class-bmw-m-gt-car-during-turkish-touring-450w-106135460.jpg,Istanbul Park_Istanbul_Turkey,sm,{'country': 'turkey'},turkey,philippines_australia_south africa_united states_türkiye_kazakhstan,True,turkey,1,1,turkey,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00119.jsonl.gz-14168522.jpg
00001.jsonl.gz-5484329,Pro-government supporters climb onto a tank as it runs over a car during a protest in Ankara agaist a military coup,https://media.breitbart.com/media/2016/07/wi/afp_7f315c871b99d80333a5c9ad7b9753ddac0410ff.jpg,Ankara,sm,"{'country': 'turkey', 'location': 'ankara'}",turkey,"nigeria_bolivia, plurinational state of_niger_madagascar_türkiye_kazakhstan",True,turkey,1,1,turkey,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00001.jsonl.gz-5484329.jpg
00067.jsonl.gz-13491094,Koray's Car Blog,https://korayscarblog.ch/wp-content/uploads/sb-instagram-feed-images/korayscarblog.jpg,koray's blog,,{},,no,False,no,0,1,turkey,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00067.jsonl.gz-13491094.jpg
00118.jsonl.gz-7384757,Turkmenistan -- Car race in the capital Ashgabat,https://gdb.rferl.org/1B28CB01-1C63-4384-A648-24C832749127_w1024_q10_s.jpg,Turkmenistan,sm,{'country': 'turkmenistan'},turkmenistan,turkmenistan,False,turkmenistan,1,1,turkmenistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00118.jsonl.gz-7384757.jpg
00090.jsonl.gz-10795313,"Vendor Selling By Old Car - Ashgabat, Turkmenistan",https://photos.smugmug.com/Asia/Turkmenistan/Turkmenistan-Food/i-fPVNdmJ/0/4bda5473/L/1147369923_4b015f060b_o-L.jpg,Ashgabat_Turkmenistan,trf,{'country': 'turkmenistan'},turkmenistan,turkmenistan,False,turkmenistan,1,1,turkmenistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00090.jsonl.gz-10795313.jpg
00028.jsonl.gz-7871775,Lifan began sales of cars of the Russian car assembly in Turkmenistan,https://eng.autostat.ru/application/includes/news/12990.jpg,Turkmenistan,sm,{'country': 'turkmenistan'},turkmenistan,turkmenistan,False,turkmenistan,1,1,turkmenistan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00028.jsonl.gz-7871775.jpg
00000.jsonl.gz-16727618,Tuvalu 2015 Back to the Future 1oz Pure Silver Proof Coin With Car Packaging PM,https://coinssilverproof.com/pics/Tuvalu_2015_Back_to_the_Future_1oz_Pure_Silver_Proof_Coin_With_Car_Packaging_PM_01_sd.jpg,tuvalu 2015 1oz packaging pm,,{'country': 'tuvalu'},tuvalu,no,False,no,1,1,tuvalu,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00000.jsonl.gz-16727618.jpg
00119.jsonl.gz-8803507,Buy Used Toyota Camry Silver Car in Kampala in Uganda,https://carkibanda.s3.amazonaws.com/uploads/picture/url/20881/medium_with_watermark_53845624_412588382839673_3526130508922617856_n.jpg,Kampala_Uganda,sm,"{'country': 'uganda', 'location': 'kampala'}",uganda,"india_zambia_côte d'ivoire_indonesia_nigeria_malawi_congo, the democratic republic of the_tanzania, united republic of_uganda_south africa",True,uganda,1,1,uganda,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00119.jsonl.gz-8803507.jpg
00096.jsonl.gz-15996943,Buy Used Suzuki Swift White Car in Arua in Uganda,https://carkibanda.s3.amazonaws.com/uploads/picture/url/1127/medium_with_watermark_aa97979ec53c-suzuki2.jpg,Arua_Uganda,sm,"{'country': 'uganda', 'location': 'arua'}",uganda,"india_nigeria_mexico_bangladesh_congo, the democratic republic of the_tanzania, united republic of_uganda_south africa",True,uganda,1,1,uganda,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00096.jsonl.gz-15996943.jpg
00125.jsonl.gz-4998574,Buy Used Toyota Corolla White Car in Kampala in Uganda,https://carkibanda.s3.amazonaws.com/uploads/picture/url/3915/medium_with_watermark_14937420_10210899464142563_5142262507148257599_n.jpg,Kampala_Uganda,sm,"{'country': 'uganda', 'location': 'kampala'}",uganda,"india_zambia_côte d'ivoire_indonesia_nigeria_malawi_congo, the democratic republic of the_tanzania, united republic of_uganda_south africa",True,uganda,1,1,uganda,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00125.jsonl.gz-4998574.jpg
00048.jsonl.gz-11663120,"sponsors: Ukraine. Kiev. The fifth stage of the championship of Ukraine Alexandrov Rally - 15.08.2010. Command T. Kravtsova and N. Sobolev on the Mitsubishi Evo 8. The race in difficult conditions, very hot and dusty. The red car is goes along a dusty road.",https://us.123rf.com/450wm/arthursh/arthursh1203/arthursh120300066/12818099-ukraine-kiev-the-fifth-stage-of-the-championship-of-ukraine-alexandrov-rally--15-08-2010-command-t-k.jpg?ver=6,Ukraine,sm,{'country': 'ukraine'},ukraine,ukraine,False,ukraine,1,1,ukraine,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00048.jsonl.gz-11663120.jpg
00093.jsonl.gz-5317379,Ukrainian Guy Turns His Car into Lamborghini,https://img.izismile.com/img/img5/20120905/640/ukrainian_guy_turns_his_car_into_lamborghini_640_44.jpg,lamborghini,,{},,no,False,no,1,1,ukraine,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00093.jsonl.gz-5317379.jpg
00067.jsonl.gz-11894584,"""""""ODESSA, UKRAINE - April 30, 2017: Traditional international rally """"""""Severin"""""""". Racing car is dangerous enters steep turn of race course, scattering, spraying dirt, dust. Extreme rally driving, autocross""""""",https://image.shutterstock.com/image-photo/odessa-ukraine-april-30-2017-260nw-633165683.jpg,ODESSA_UKRAINE,trf,{'country': 'ukraine'},ukraine,canada_ukraine_australia_south africa_united states,True,ukraine,1,1,ukraine,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00067.jsonl.gz-11894584.jpg
00031.jsonl.gz-12062822,Gmc 2017 Yukon >> Car Pictures List for GMC Yukon XL Denali 2017 6.2L Denali (UAE) | YallaMotor,https://ymimg1.b8cdn.com/uploads/car_model/3254/pictures/2892337/01.jpg,UAE,lg,{},,no,False,no,1,1,united arab emirates,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00031.jsonl.gz-12062822.jpg
00026.jsonl.gz-17720164,"Abu Dhabi, UAE - April 04, 2018: Car travel on the roads of the capital Abu Dhabi stock footage video",https://vidcdn.123rf.com/450nwm/yykkaa/yykkaa1810/yykkaa181000208.jpg,Abu Dhabi_UAE_Abu Dhabi,trf,{},,tunisia_united arab emirates,True,uae,0,1,united arab emirates,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00026.jsonl.gz-17720164.jpg
00019.jsonl.gz-14977038,childrens on the car national day abu dhabi UAE car on the corniche abou dabi fete nationale,http://www.picture-worl.org/_media/img/thumb/img-6760-2.jpg,childrens dhabi uae corniche abou dabi fete nationale,,{},,no,False,no,1,1,united arab emirates,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00019.jsonl.gz-14977038.jpg
00042.jsonl.gz-14106775,Manchester Private City Plate / hire PCO Car Hire Taxi Rentals   Taxi Rent  [ Manchester Office ],https://i.ebayimg.com/00/s/MTAyNFgxMDI0/z/zUMAAOSwNNVgvdKo/$_99.JPG,Manchester_Manchester,trf,"{'country': 'united states', 'location': 'manchester'}",united states,suriname_zimbabwe_canada_guyana_philippines_new zealand_united kingdom_australia_south africa_united states_jamaica_france,True,united kingdom,1,1,united kingdom,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00042.jsonl.gz-14106775.jpg
00126.jsonl.gz-1253415,Pics Paul Cousans/Zenpix Ltd.. Corrie....What now for Maria? Heartbroken and tearful Maria(Samia Long Chambon) takes a car ride with Ali Neeson(James Burrows). Poor Maria has lost her baby and her way in life. Her baby died of a miscarriage brought on by Measles which she seemed to have contacted from Daniel Osbournes? son ?Bertie?. But what now for Maria..Its seems all is not well with Gary. Confused Maria hears Ali he still loves her but an argument ensues and Maria gets out of the car and walks off with her pointing the finger at the doc. Could this spell the end of Gary or Ali? ?200 per set split with MCPIX LTD ?100 each,https://i1.wp.com/metro.co.uk/wp-content/uploads/2020/01/PRI_128270014.jpg?quality=90&strip=all&zoom=1&resize=644%2C464&ssl=1,pics cousans/zenpix ltd.. corrie....what maria? maria(samia chambon) takes ali neeson(james burrows). has life. died seemed contacted osbournes? ?bertie?. maria..its seems gary. hears ali loves ensues gets walks doc. ali? ?200 mcpix ltd ?100,,{},,no,False,no,1,1,united kingdom,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00126.jsonl.gz-1253415.jpg
00112.jsonl.gz-9937436,"The car of Lewis Hamilton, Mercedes AMG F1 W10, in the garage",https://cdn-7.motorsport.com/images/mgl/6AENEG96/s8/the-car-of-lewis-hamilton-merc-1.jpg,"hamilton, amg f1 w10,",,{},,no,False,no,0,1,united kingdom,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00112.jsonl.gz-9937436.jpg
00100.jsonl.gz-3007204,2014 BMW 4 Series for sale at Luxury Car Outlet in West Chicago IL,https://cdn05.carsforsale.com/17167175013e3b0924f052e46a7f4265/480x360/2014-bmw-4-series-428i-xdrive-awd-2dr-coupe-sulev.jpg,West Chicago,trf,"{'country': 'united states', 'location': 'chicago'}",united states,united states,False,united states,1,1,united states,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00100.jsonl.gz-3007204.jpg
00036.jsonl.gz-8557271,Exotic Car Brands >> Luxury Car Rental Arizona Exotic Cars From Sixt Rent A Car,https://sx-content-labs.sixt.io/thirdlight/seo/branches/content_france_180112_mercedes_claclass_20_25.jpg,Arizona,trf,"{'country': 'united states', 'location': 'arizona'}",united states,zimbabwe_cuba_canada_colombia_panama_guatemala_costa rica_argentina_peru_italy_australia_united states_brazil_south africa_chile_philippines_mexico_spain_honduras,True,united states,1,1,united states,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00036.jsonl.gz-8557271.jpg
00004.jsonl.gz-8637568,Go Pro Indy Car Grand Prix,http://cdn-1.motorsport.com/static/img/ugl/1400000/1470000/1471000/1471000/1471051/s9/indycar-go-pro-indy-car-grand-prix-2.jpg,prix,,{},,no,False,no,1,1,united states,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00004.jsonl.gz-8637568.jpg
00030.jsonl.gz-2691248,"Uruguay, Montevideo, Vintage car parked by the Rambla. - Stock Photo",https://l450v.alamy.com/450v/p6y3yt/uruguay-montevideo-vintage-car-parked-by-the-rambla-p6y3yt.jpg,Uruguay_Montevideo,trf,{'country': 'uruguay'},uruguay,"zimbabwe_french guiana_cuba_bolivia, plurinational state of_colombia_panama_guatemala_venezuela, bolivarian republic of_argentina_uruguay_peru_italy_australia_united states_south africa_chile_philippines_mexico_paraguay_honduras",True,uruguay,1,1,uruguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00030.jsonl.gz-2691248.jpg
00055.jsonl.gz-2229688,A car drives past a wave breaking on Montevideo's waterfront. A man died and 150 people were evacuated due to heavy rains and a storm which has affected Uruguay in the last days.,https://www.telegraph.co.uk/multimedia/archive/02377/potd-waves_2377587k.jpg,Uruguay,sm,{'country': 'uruguay'},uruguay,"cuba_bolivia, plurinational state of_philippines_mexico_colombia_guatemala_paraguay_uruguay",True,uruguay,1,1,uruguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00055.jsonl.gz-2229688.jpg
00021.jsonl.gz-6272638,"vintage car, vintage auto, Uruguay, Colonia, Sacramento, travel, photo, Samsung Galaxy, Austin, blue, living museum",http://i1.wp.com/ilivetotravel.me/wp-content/uploads/2015/04/20150220_092135.jpg?resize=702%2C395,Uruguay_Colonia_Sacramento_Austin,sm,{},,"nicaragua_cuba_romania_canada_bolivia, plurinational state of_colombia_panama_guatemala_costa rica_venezuela, bolivarian republic of_uruguay_cabo verde_peru_italy_norway_united states_brazil_south africa_portugal_jamaica_haiti_micronesia, federated states of_chile_philippines_mexico_paraguay_spain",True,uruguay,1,1,uruguay,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00021.jsonl.gz-6272638.jpg
