id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,mixtral,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,local_path
00037.jsonl.gz-7803131,"Tajikistan - Background (Traditional Yurt (Asian nomadic tent) in Tajikistan. Yurt Tent, Mud House, Travel Advise, Persian Culture, Vernacular Architecture, Wood Structure, Natural Building, Central Asia, Ancient History",https://i.pinimg.com/236x/2f/e2/eb/2fe2ebff89a32f306d8aad3bb5f746aa--yurt-tent-central-asia.jpg,Tajikistan_Tajikistan,trf,{'country': 'tajikistan'},tajikistan,tajikistan,no,False,tajikistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00037.jsonl.gz-7803131.jpg
00014.jsonl.gz-17656996,"Six Bedroom House for Sale in Olasiti, Arusha",https://tzagents.com/wp-content/uploads/2018/06/DSC_6102-390x260.jpg,Olasiti,sm,{},,tanzania,"Tanzania, United Republic of",True,"tanzania, united republic of",1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00014.jsonl.gz-17656996.jpg
00036.jsonl.gz-4251318,Eureka pool house houses for rent in dar es salaam dar es salaam tanzania for Swimming pools in dar es salaam,https://a0.muscache.com/im/pictures/11777512/71fad0d2_original.jpg?aki_policy=x_large,dar es_dar es salaam,sm,"{'country': 'tanzania', 'location': 'dar es salaam'}",tanzania,tanzania,"Côte d'Ivoire_Tanzania, United Republic of",True,tanzania,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00036.jsonl.gz-4251318.jpg
00079.jsonl.gz-13522496,"Ngorongoro Farm House, Tanganyika Wilderness Camps: Rezeption",https://media-cdn.tripadvisor.com/media/photo-s/01/bd/9b/7d/rezeption.jpg,Tanganyika,trf,"{'country': 'democratic republic of the congo', 'location': 'tanganyika'}",democratic republic of the congo,tanzania,Zambia,True,tanzania,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00079.jsonl.gz-13522496.jpg
00068.jsonl.gz-9741315,House and Pool - Villa Pattaya Hill with private pool in Pattaya ( - Pattaya - rentals,https://tap1.fkimg.com/media/vr-splice-j/00/18/d6/f3.jpg,Pattaya_Pattaya,sm,"{'country': 'thailand', 'location': 'pattaya'}",thailand,thailand,Thailand,True,thailand,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00068.jsonl.gz-9741315.jpg
00067.jsonl.gz-12626350,"Brick House Hostel Pai, Hostels  Pai - big - 22",https://aff.bstatic.com/images/hotel/max300/107/107820515.jpg,"pai, hostels pai - - 22",,"{'country': 'thailand', 'location': 'pai'}",thailand,thailand,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00067.jsonl.gz-12626350.jpg
00033.jsonl.gz-3371963,Framed Thai Coast Wall Canvas - Beach House beach wall art bedroom coastal wall art Dining room,https://cdn.shopify.com/s/files/1/0028/5995/8370/products/framed-thai-coast-wall-canvas-beach-house-art-bedroom-coastal-dining-room-texelprintart-custom-made-free-shipping_466_740x.jpg?v=1562872911,-,,{},,thailand,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00033.jsonl.gz-3371963.jpg
00044.jsonl.gz-10012526,Image of Timorese worker Acacio's house under construction in Timor-Leste.,https://live-production.wcms.abc-cdn.net.au/d36ebc5f0f1a91b466a3bd3e0735e393?impolicy=wcms_crop_resize&cropH=361&cropW=541&xPos=0&yPos=23&width=862&height=575,Timor-Leste,sm,{'country': 'east timor'},east timor,timor-leste,no,False,timor-leste,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00044.jsonl.gz-10012526.jpg
00031.jsonl.gz-15333184,"A house collapses after its foundations were washed away as the Comoro River is flooded in Dili, East Timor April 4, 2021, in this still image obtained from a social media video.",https://lh3.googleusercontent.com/ZOaXptP6vhCs7eUKpvQMYku84z9n9_skyFMvp-1H2A3DLE1Bcd6KCkuWhwd8aeZwS5_aHP6LVzQ-fpoS0b9WmKiM1XI-6Ws0wjc=s750,Dili_East Timor,sm,"{'country': 'east timor', 'location': 'dili'}",east timor,timor-leste,Timor-Leste,True,east timor,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00031.jsonl.gz-15333184.jpg
00050.jsonl.gz-6080715,"Traditional house in the mountains of Aileu, East Timor, Southeast Asia, Asia Stock Photos",https://images.pond5.com/traditional-house-mountains-aileu-east-photo-076314055_iconm.jpeg,Aileu_East Timor,sm,"{'country': 'east timor', 'location': 'aileu'}",east timor,timor-leste,Timor-Leste,True,timor-leste,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00050.jsonl.gz-6080715.jpg
00090.jsonl.gz-17786803,"House of tatas in Kande, north of togo",http://gounesco.com.s3-ap-southeast-1.amazonaws.com/wp-content/uploads/2015/12/27121857/house-of-tatas-in-kande-north-of-togo-150x150.jpg,Kande,sm,{},,togo,Zambia,True,togo,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00090.jsonl.gz-17786803.jpg
00055.jsonl.gz-11743098,Kids Look Out Window from House in Nomuka Tonga,https://cdn.goodgallery.com/373e8fd4-7c2b-4832-abaa-8d8fd8a6ee61/t/0400/266wc2ul/kids-look-window-house-nomuka-tonga.jpg,Nomuka_Tonga,sm,{'country': 'tonga'},tonga,tonga,Cameroon_Tonga,True,tonga,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00055.jsonl.gz-11743098.jpg
00066.jsonl.gz-2376975,Tonga's parliament house destroyed by Cyclone Gita.,https://images.perthnow.com.au/publication/45F89F8516B1F0C19CB4E90002266739/1519167637542_GAA1FQ9FH.1-1.jpg?imwidth=140&amp;impolicy=pn_v1,Tonga,sm,{'country': 'tonga'},tonga,tonga,Cameroon,True,tonga,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00066.jsonl.gz-2376975.jpg
00005.jsonl.gz-14291008,A house with a well-tendered garden on 'Eua island.,https://i0.wp.com/www.taste2travel.com/wp-content/uploads/2018/01/IMG_3738.jpg?fit=730%2C485&ssl=1,well-tendered 'eua island.,,{},,tonga,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00005.jsonl.gz-14291008.jpg
00013.jsonl.gz-10622867,Boissiere House Coffee Mug,https://render.fineartamerica.com/images/rendered/search/frontright/mug/images/artworkimages/medium/1/boissiere-house-nadia-sanowar.jpg?&targetx=150&targety=0&imagewidth=499&imageheight=333&modelwidth=800&modelheight=333&backgroundcolor=605E56&orientation=0&producttype=coffeemug-11,boissiere,,{},,trinidad and tobago,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00013.jsonl.gz-10622867.jpg
00124.jsonl.gz-5290502,house for sale hillsborro maraval bathroom,https://i1.wp.com/tnthomesforsale.com/wp-content/uploads/WPL/74/thimg_house-for-sale-hillsboro-maraval-bathroom_285x200.jpg?resize=285%2C200,hillsborro maraval,,{},,trinidad and tobago,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00124.jsonl.gz-5290502.jpg
00018.jsonl.gz-1704883,Balmain Couva Two Storey House for Sale,https://propertyimage.leadingre.com/100403/0x0744D8C8DAD0685166CEA1A0DEE5BC43/1.jpg,balmain couva storey,,"{'country': 'australia', 'location': 'balmain'}",australia,trinidad and tobago,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00018.jsonl.gz-1704883.jpg
00123.jsonl.gz-4859699,"The portrait of a  woman in front of  the entrance of his house in the medina of Halfaouine in Tunis on October 10, 2012.",http://www.alessiopaduano.it/wordpress/wp-content/uploads/2015/01/Tunisians03-300x200.jpg,Tunis,trf,"{'country': 'tunisia', 'location': 'tunis'}",tunisia,tunisia,Tunisia,True,tunisia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00123.jsonl.gz-4859699.jpg
00051.jsonl.gz-9154912,Amazing Fully Furnished New House in Saltnia Sfax,https://a0.muscache.com/im/pictures/43b1243d-be3a-4608-8c90-f8bcdf2d0242.jpg?aki_policy=x_medium,Saltnia Sfax,trf,{},,tunisia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00051.jsonl.gz-9154912.jpg
00045.jsonl.gz-12798662,Loved this house in Sidi Bou Said (Tunisia),https://i.pinimg.com/236x/af/d5/b7/afd5b7889a515f0ecba05f04d55e4b0a--travel-plan-patios.jpg,Sidi Bou Said_Tunisia,trf,{'country': 'tunisia'},tunisia,tunisia,Tunisia,True,tunisia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00045.jsonl.gz-12798662.jpg
00041.jsonl.gz-6798594,Hotel Ascot House Istanbul,http://d.otcdn.com/imglib/hotelfotos/8/326/hotel-ascot-house-estambul-004.jpg,Istanbul,sm,{},,turkey,Türkiye,True,turkey,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00041.jsonl.gz-6798594.jpg
00053.jsonl.gz-15970338,Goreme Valley Cave House,https://i.travelapi.com/hotels/13000000/12710000/12708400/12708388/9651f409_b.jpg,goreme,,{},,turkey,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00053.jsonl.gz-15970338.jpg
00080.jsonl.gz-1749006,House of History and Tales in Kalkan,https://media-cdn.tripadvisor.com/media/vr-splice-l/02/1d/a7/09.jpg,Tales_Kalkan,sm,"{'country': 'spain', 'location': 'tales'}",spain,turkey,Spain_Türkiye,True,turkey,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00080.jsonl.gz-1749006.jpg
00061.jsonl.gz-8015915,"Executive Four Bedroom House For Sale   Houses & Apartments For Sale for sale in Kampala, Central Region, Uganda",https://d5fp1c6whm5mr.cloudfront.net/2278573_img-20200309-112258_1500x1112.jpg,Kampala_Uganda,sm,"{'country': 'uganda', 'location': 'kampala'}",uganda,uganda,"Tanzania, United Republic of_Uganda",True,uganda,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00061.jsonl.gz-8015915.jpg
00002.jsonl.gz-16980625,Two bedroom house for rent -Uganda - Entebbe - House,https://a0.muscache.com/im/pictures/14c3edda-d2a3-48db-ac55-4381039a4e6d.jpg?aki_policy=large,-Uganda,trf,{},,uganda,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00002.jsonl.gz-16980625.jpg
00010.jsonl.gz-10767483,Kyaliwajjala Two Bedroom House For Rent,https://d5fp1c6whm5mr.cloudfront.net/3855512_img-20200910-073756_678x649.jpg,kyaliwajjala,,{},,uganda,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00010.jsonl.gz-10767483.jpg
00110.jsonl.gz-3816186,"A man stands in front his damaged house after shelling March 24 in the Ukrainian town of Makeevka. (CNS photo/Alexander Ermochenko, EPA) See UKRAINE-COLLECTION-SOLIDARITY April 19, 2016.",http://www.sconews.co.uk/wp-content/uploads/2016/04/17-UKRAINE-COLLECTION-SOLIDARITY.jpg,Makeevka,trf,{},,ukraine,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00110.jsonl.gz-3816186.jpg
00124.jsonl.gz-12582055,"neighbour house: st. Dybenko, house 14. Apartment house",https://vsedomarossii.ru/photos/area_63/city_2468/street_50/4610_2_200.jpg,"neighbour house: st. dybenko, 14.",,{},,ukraine,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00124.jsonl.gz-12582055.jpg
00073.jsonl.gz-6419558,Guest House Vodoley,http://www.hotel-in-bulgaria.com/accommodation/3162/3162_large.jpg,Vodoley,sm,{},,ukraine,Russian Federation,True,ukraine,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00073.jsonl.gz-6419558.jpg
00012.jsonl.gz-5331452,Crystal Lagoon View Water Front House – The Residences at District One,https://s3-ap-southeast-1.amazonaws.com/mycrm-pro-accounts-v2/property/full/459/gYUgUq2rey0vZbvN.jpeg,– residences,,{},,united arab emirates,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00012.jsonl.gz-5331452.jpg
00023.jsonl.gz-14788884,new design homes. Awesome  Stunning Uae Home Design Images Amazing House Decorating Ideas,https://i.pinimg.com/originals/60/31/1c/60311c581f68640b82bd3146075d58b5.jpg,homes. uae images decorating ideas,,{},,united arab emirates,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00023.jsonl.gz-14788884.jpg
00062.jsonl.gz-4111200,Kamers Dubai  a Luxury Collection Hotel Grosvenor House,"https://foto.hrsstatic.com/fotos/0/3/545/350/80/000000/http%3A%2F%2Ffoto-origin.hrsstatic.com%2Ffoto%2F3%2F5%2F1%2F8%2F351806%2F351806_z_18076393.jpg/ICRIMt8SAHfpXX2OurSMAQ%3D%3D/2048,1363/6/Dubai_a_Luxury_Collection_Hotel_Grosvenor_House-Dubai-Standardzimmer-226-351806.jpg",kamers dubai grosvenor,,"{'country': 'united arab emirates', 'location': 'dubai'}",united arab emirates,united arab emirates,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00062.jsonl.gz-4111200.jpg
00016.jsonl.gz-15744988,"3 bed semi-detached house for sale in Olivers Mill, New Ash Green, Longfield DA3",https://lid.zoocdn.com/354/255/c2c54424fa96a7d50d92872ae3079ef5859b40b5.jpg,New Ash Green,sm,{},,united kingdom,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00016.jsonl.gz-15744988.jpg
00071.jsonl.gz-1561153,"Thumbnail 3 bed semi-detached house for sale in Castle Close, Colne",https://lid.zoocdn.com/354/255/8bf67a92ffef2ea93d490127bfdfe9a00a708740.jpg,Colne,trf,"{'country': 'united kingdom', 'location': 'colne'}",united kingdom,united kingdom,United Kingdom,True,united kingdom,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00071.jsonl.gz-1561153.jpg
00047.jsonl.gz-6069733,"3 Bedrooms Semi Detached House for sale in Lord Nelson Drive, Norwich",https://s3-eu-west-1.amazonaws.com/img.nethouseprices.com/lp1/5abe9f2382c61.jpg,Norwich,trf,"{'country': 'united states', 'location': 'norwich'}",united states,united kingdom,United Kingdom,True,united kingdom,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00047.jsonl.gz-6069733.jpg
00102.jsonl.gz-16660607,"New 2017  Forest River Wildwood 27REI by Forest River from House of Camping in Bridgeview, IL",https://i12.dlrwebservice.com/s3/img.rv/1755/i/2033075/o/1_1755_2033075_45363847.jpg;maxwidth=250;maxheight=185;mode=crop,Bridgeview_IL,trf,{},,united states,Kenya_United States,True,united states,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00102.jsonl.gz-16660607.jpg
00088.jsonl.gz-9008931,"709 West Rd, New Canaan, CT Price: $5,995,000 Features: Pool house, Stone terraces, Infinity pool, Spa, Featured on the 2015 Secret Garden Tour",https://s.hdnux.com/photos/47/11/06/10260872/5/920x920.jpg,West Rd_New Canaan,sm,"{'country': 'united states', 'location': 'new canaan'}",united states,united states,United States,True,united states,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00088.jsonl.gz-9008931.jpg
00064.jsonl.gz-15738551,51 East Bend Houston house for sale,"http://res.cloudinary.com/culturemap-com/image/upload/ar_1:1,c_fill,g_faces:center,w_1200/v1594410542/photos/313992_original.jpg",Houston,sm,"{'country': 'united states', 'location': 'houston'}",united states,united states,United States,True,united states,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00064.jsonl.gz-15738551.jpg
00024.jsonl.gz-597628,Aerial of Country House in Jose Ignacio with Lagoon Views,https://i1.wp.com/www.realestate-in-uruguay.com/wp-content/uploads/2019/08/6500-Country-House-in-Jose-Ignacio-with-Lagoon-Views-Aerial-View.jpg?w=313&h=176&ssl=1,Lagoon Views,sm,{},,uruguay,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00024.jsonl.gz-597628.jpg
00057.jsonl.gz-9977958,1001-Side-of-Lake-House-in-Buceo-Area-Montevideo,https://i1.wp.com/www.realestate-in-uruguay.com/wp-content/uploads/2014/07/1001-Side-of-Lake-House-in-Buceo-Area-Montevideo.jpg?w=575&,1001-side-of-lake-house-in-buceo-area-montevideo,,{},,uruguay,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00057.jsonl.gz-9977958.jpg
00032.jsonl.gz-8228967,700 uruguay beach house front door,http://lh4.ggpht.com/-zqFuCHOh3L0/UGDCvLIfbNI/AAAAAAAACbs/nFZ8bz_gE0o/700_uruguay-beach-house-front-door.jpeg?imgmax=800,uruguay beach,sm,{},,uruguay,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00032.jsonl.gz-8228967.jpg
00008.jsonl.gz-13856452,Living-room of house for rent at Darhan area in Tashkent,http://rentintash.uz/wp-content/uploads/2018/01/darhan-area9-150x150.jpg,Tashkent,sm,"{'country': 'uzbekistan', 'location': 'tashkent'}",uzbekistan,uzbekistan,Uzbekistan,True,uzbekistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00008.jsonl.gz-13856452.jpg
00054.jsonl.gz-5420319,House for rent at Mirzo-Ulugbek district in Tashkent,http://rentintash.uz/wp-content/uploads/2018/01/mirzo00004-150x150.jpg,Tashkent,sm,"{'country': 'uzbekistan', 'location': 'tashkent'}",uzbekistan,uzbekistan,Uzbekistan,True,uzbekistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00054.jsonl.gz-5420319.jpg
00089.jsonl.gz-12100183,"khiva - Google Search Silk Road, Mansions, House Styles, City, Google Search, Home Decor, Luxury Houses, Interior Design, City Drawing",https://i.pinimg.com/236x/70/88/77/708877173470ab86a0a4e4a5fa31c1ec.jpg,Styles_City_Decor,sm,"{'country': 'saint lucia', 'location': 'city'}",saint lucia,uzbekistan,Türkiye,True,uzbekistan,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00089.jsonl.gz-12100183.jpg
00026.jsonl.gz-13333228,Nice House with Internet Access and Garden - Port Vila vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/00/0d/27/0e.jpg,internet - rentals,,{},,vanuatu,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00026.jsonl.gz-13333228.jpg
